Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date,Revenue,Profit,Store
TTD239,96981,Clothing,Peshawar,1,3675,0.0840036526004242,2025-07-06 05:49:50,3366.29,863.3,Store E
TTD240,79984,Electronics,Islamabad,4,1197,0.0730797954051249,2024-02-25 14:39:03,4438.09,928.89,Store A
TTD241,45944,Electronics,Faisabad,3,838,0.0529411516599769,2024-10-20 06:04:12,2380.91,465.56,Store C
TTD242,72434,Book,Lhore,14,4616,0.0890243578230421,2024-06-16 07:22:20,58870.89,7510.55,Store B
TTD243,11003,Clothing,Peshawar,3,1669,0.0053839097466731,2024-05-26 12:34:55,4980.04,1019.49,Store E
TTD244,79082,Book,Karachi,14,3027,0.121881700207703,2024-07-23 20:33:54,37212.9,8320.97,Store D
TTD245,84418,Electronics,Peshawar,18,2040,0.2306974379721496,2024-01-08 17:57:48,28248.79,8009.38,Store E
TTD246,30054,Grocery,Islamabad,7,4580,0.1025225092619108,2025-03-29 02:21:22,28773.13,5810.24,Store A
TTD247,46091,Book,Peshawar,15,4757,0.2060111894212137,2024-08-15 16:08:37,56655.07,11600.64,Store E
TTD248,54461,Grocery,Peshawar,7,2863,0.0164071989470564,2025-08-21 02:20:38,19712.18,2330.47,Store E
TTD249,18887,Grocery,Queeta,2,548,0.2894205369802022,2025-07-22 15:35:12,778.8,169.24,Store F
TTD250,11805,Clothing,Queeta,10,3855,0.0682405785697736,2025-11-17 15:05:01,35919.33,7235.45,Store F
TTD251,67337,Electronics,Islamabad,6,3874,0.2869211150843828,2025-04-29 05:32:34,16574.81,4883.93,Store A
TTD252,21154,Electronics,Lhore,11,1530,0.1819715387213562,2024-09-03 09:12:17,13767.42,2192.63,Store B
TTD253,61318,Clothing,Peshawar,15,3580,0.1744743888369228,2024-02-08 01:04:07,44330.73,12167.19,Store E
TTD254,49664,Book,Karachi,13,4043,0.2246220987406758,2025-11-16 12:44:56,40753.09,8349.39,Store D
TTD255,17665,Grocery,Queeta,1,775,0.0879288701173338,2025-10-01 12:23:09,706.86,182.5,Store F
TTD256,79615,Electronics,Peshawar,11,3389,0.0182650586997952,2024-03-21 10:25:45,36598.1,10283.6,Store E
TTD257,11224,Grocery,Queeta,16,703,0.0112349195818102,2025-06-01 13:27:22,11121.63,2781.11,Store F
TTD258,48006,Clothing,Islamabad,8,547,0.1656156066333073,2025-05-26 13:02:02,3651.27,1082.33,Store A
TTD259,12178,Electronics,Peshawar,1,580,0.2212187824124658,2024-10-15 15:44:00,451.69,106.0,Store E
TTD260,28874,Sports,Queeta,17,1846,0.2581373006638064,2024-03-25 18:33:23,23281.14,5399.47,Store F
TTD261,11667,Book,Islamabad,16,3187,0.0246397426139826,2024-07-10 08:18:43,49735.57,13791.99,Store A
TTD262,81422,Sports,Islamabad,7,1944,0.1134121797281344,2024-07-18 03:59:45,12064.69,2602.11,Store A
TTD263,70849,Sports,Lhore,13,3150,0.1316945017117761,2025-08-31 09:38:45,35557.11,6007.88,Store B
TTD264,34936,Clothing,Faisabad,9,2570,0.0550378001572141,2024-05-25 12:18:04,21856.98,4428.61,Store C
TTD265,52000,Book,Peshawar,4,311,0.0224072411790115,2025-03-24 12:02:15,1216.13,198.72,Store E
TTD266,98295,Sports,Faisabad,14,1832,0.0786964527744882,2025-08-14 03:55:12,23629.59,5103.89,Store C
TTD267,56367,Sports,Peshawar,18,3415,0.0963281768222513,2025-02-06 11:35:20,55548.71,13436.03,Store E
TTD268,37531,Electronics,Karachi,18,3903,0.2240633631820238,2024-12-26 14:13:13,54512.65,12335.67,Store D
TTD269,27702,Sports,Queeta,3,4736,0.1330949516607292,2025-02-16 22:34:01,12316.99,2940.77,Store F
TTD270,27538,Clothing,Lhore,19,3922,0.0032067836136714,2024-12-28 16:18:56,74279.04,20728.45,Store B
TTD271,70477,Grocery,Islamabad,15,4093,0.2514386237465583,2024-02-12 00:52:26,45957.93,6733.57,Store A
TTD272,44773,Electronics,Faisabad,10,3220,0.142863269878097,2025-02-20 00:25:40,27599.8,3931.96,Store C
TTD273,84166,Sports,Islamabad,13,2990,0.0474210838302222,2025-11-09 21:10:38,37026.74,9053.7,Store A
TTD274,67971,Grocery,Faisabad,7,2530,0.0839657217609335,2024-05-01 17:45:06,16222.97,2442.63,Store C
TTD275,58655,Book,Lhore,4,1083,0.2780645876863334,2024-01-21 06:04:40,3127.42,404.28,Store B
TTD276,50722,Book,Peshawar,19,3806,0.2195039316786692,2024-08-04 10:32:35,56440.79,16282.2,Store E
TTD277,62795,Clothing,Queeta,6,4808,0.1727136296970666,2024-02-09 01:24:08,23865.56,4869.88,Store F
TTD278,64666,Electronics,Karachi,11,4495,0.209893139869276,2024-05-21 23:25:51,39066.83,11066.72,Store D
TTD279,99826,Book,Karachi,9,1021,0.2460833452650008,2025-06-18 01:27:05,6927.74,1182.81,Store D
TTD280,86693,Sports,Karachi,7,4961,0.1598724821644991,2024-07-12 02:58:55,29175.11,2979.66,Store D
TTD281,73763,Sports,Peshawar,3,3069,0.1554261583031497,2025-03-24 10:17:27,7775.99,1523.31,Store E
TTD282,82533,Sports,Karachi,8,575,0.2033151515027567,2025-05-14 01:22:19,3664.75,734.88,Store D
TTD283,89517,Grocery,Peshawar,1,3917,0.0540331112883277,2024-01-04 08:19:35,3705.35,903.16,Store E
TTD284,59845,Grocery,Faisabad,9,691,0.1390776612519834,2025-07-12 14:12:39,5354.08,857.4,Store C
TTD285,68559,Clothing,Queeta,3,4298,0.2148709296302756,2025-08-29 17:23:40,10123.45,2183.22,Store F
TTD286,13463,Book,Queeta,10,2376,0.2868370819847856,2024-01-13 12:11:49,16944.75,2059.09,Store F
TTD287,89642,Book,Faisabad,18,3300,0.2850375356055336,2024-09-05 20:34:03,42468.77,12590.85,Store C
TTD288,77935,Clothing,Faisabad,4,2950,0.0523771303754455,2025-08-05 08:03:13,11181.95,1855.05,Store C
TTD289,59045,Sports,Lhore,1,1504,0.1045841965264836,2025-12-06 07:13:27,1346.71,403.69,Store B
TTD290,21722,Grocery,Karachi,2,4780,0.0413129836074649,2025-06-11 04:08:46,9165.05,1683.41,Store D
TTD291,22327,Clothing,Peshawar,16,2705,0.0187903301520005,2024-02-04 03:11:08,42466.75,11348.85,Store E
TTD292,43458,Grocery,Lhore,11,1115,0.2814730409374303,2024-06-02 12:48:49,8812.73,892.86,Store B
TTD293,36843,Grocery,Peshawar,7,2352,0.0216340452566092,2024-09-26 02:44:04,16107.82,2675.66,Store E
TTD294,55159,Grocery,Peshawar,9,1840,0.2815599552755879,2024-02-19 20:21:30,11897.37,1498.93,Store E
TTD295,62503,Book,Lhore,18,150,0.1261080667799401,2025-03-24 08:24:21,2359.51,448.63,Store B
TTD296,53982,Sports,Peshawar,8,2399,0.2984443977347429,2025-05-03 16:01:43,13464.26,2412.05,Store E
TTD297,10345,Electronics,Karachi,17,1128,0.0607157795386627,2024-11-25 17:33:11,18011.71,5229.65,Store D
TTD298,41959,Grocery,Faisabad,19,4638,0.0097335410453023,2024-10-26 06:01:10,87264.26,16598.49,Store C
TTD299,49632,Clothing,Karachi,18,1263,0.0659383317882132,2025-01-17 01:08:16,21234.96,2580.2,Store D
TTD300,26330,Grocery,Karachi,14,528,0.1730620088672889,2025-08-28 18:19:08,6112.73,1639.1,Store D
TTD301,77630,Clothing,Faisabad,7,4703,0.2654506156161675,2024-03-16 20:19:33,24182.1,6898.02,Store C
TTD302,89718,Grocery,Peshawar,7,2276,0.003294941003879,2024-06-03 04:26:55,15879.5,2344.31,Store E
TTD303,99409,Sports,Queeta,18,2926,0.0516996823097238,2024-04-24 17:29:03,49945.08,6940.17,Store F
TTD304,43626,Electronics,Lhore,15,3760,0.0764332844424979,2025-02-26 02:33:34,52089.16,14222.26,Store B
TTD305,42381,Clothing,Karachi,11,1018,0.2559097356165452,2025-05-31 17:59:57,8332.32,1173.57,Store D
TTD306,34607,Book,Peshawar,5,4022,0.12019590020319,2025-05-26 06:31:33,17692.86,1814.08,Store E
TTD307,43982,Book,Lhore,18,1216,0.1803236073245106,2025-05-20 00:58:51,17941.08,4844.66,Store B
TTD308,29427,Grocery,Karachi,12,2713,0.121367093022993,2025-04-05 07:41:35,28604.77,6535.55,Store D
TTD309,77188,Book,Peshawar,3,3984,0.1987006918217089,2024-12-15 06:06:58,9577.13,1898.64,Store E
TTD310,80152,Sports,Peshawar,13,4283,0.0960692537192,2024-08-28 20:48:14,50329.96,12141.67,Store E
TTD311,20479,Grocery,Queeta,19,2973,0.2736209848792627,2025-08-18 15:50:00,41030.97,9701.07,Store F
TTD312,52572,Sports,Karachi,2,4047,0.2916827413124815,2025-07-31 21:20:17,5733.12,1408.44,Store D
TTD313,41265,Electronics,Faisabad,3,4211,0.115141931852321,2025-02-05 20:33:43,11178.41,1192.6,Store C
TTD314,90081,Sports,Karachi,7,1070,0.1145601833744695,2024-11-17 13:37:06,6631.94,1257.77,Store D
TTD315,37764,Book,Peshawar,3,3623,0.2810741345395919,2024-05-15 08:09:41,7814.01,1765.7,Store E
TTD316,51249,Grocery,Queeta,13,764,0.0555423374078888,2025-06-24 08:39:53,9380.35,1304.6,Store F
TTD317,65154,Book,Queeta,18,4749,0.1938010353633164,2024-03-22 12:18:31,68915.5,10092.76,Store F
TTD318,62274,Grocery,Karachi,14,3931,0.1180375787418612,2025-05-14 11:24:58,48537.92,8046.89,Store D
TTD319,98510,Sports,Peshawar,14,2825,0.2711900645494677,2025-08-24 15:07:45,28824.43,4570.43,Store E
TTD320,76710,Clothing,Queeta,19,527,0.0517381067725944,2025-04-22 10:04:15,9494.95,2652.8,Store F
TTD321,17990,Electronics,Islamabad,16,4260,0.1269220649116716,2024-09-07 02:07:32,59508.99,7673.81,Store A
TTD322,34932,Clothing,Queeta,8,160,0.2720982692994998,2025-07-08 12:30:44,931.71,115.23,Store F
TTD323,34191,Sports,Islamabad,6,1937,0.0820633588828922,2025-12-09 01:55:10,10668.26,2646.2,Store A
TTD324,31162,Grocery,Karachi,5,4032,0.1643367062375104,2025-02-06 13:26:17,16846.97,4098.24,Store D
TTD325,70764,Clothing,Queeta,6,954,0.2176760062816782,2025-07-23 19:18:25,4478.02,1107.12,Store F
TTD326,64540,Grocery,Queeta,12,2111,0.2480866449599937,2025-07-23 14:57:52,19047.47,3399.89,Store F
TTD327,26198,Book,Lhore,14,1761,0.2197548054482586,2024-07-07 12:29:33,19236.17,4090.65,Store B
TTD328,75204,Electronics,Faisabad,7,1083,0.2100808009964276,2025-08-13 10:59:27,5988.38,1091.36,Store C
TTD329,66819,Electronics,Queeta,13,2802,0.1786009476467317,2025-07-09 23:52:45,29920.28,5277.58,Store F
TTD330,68640,Clothing,Islamabad,12,3410,0.0150725158016788,2025-07-29 05:47:10,40303.23,8487.05,Store A
TTD331,54114,Clothing,Islamabad,7,610,0.1669901040398418,2024-02-02 16:02:50,3556.95,606.72,Store A
TTD332,49400,Clothing,Islamabad,12,2698,0.1651361454840404,2024-11-20 01:24:55,27029.55,6741.64,Store A
TTD333,37426,Electronics,Faisabad,13,2332,0.2842525847293172,2025-02-19 11:09:28,21698.6,4665.51,Store C
TTD334,43811,Clothing,Peshawar,14,938,0.0755652281717497,2025-02-15 22:28:05,12139.68,2802.57,Store E
TTD335,53571,Clothing,Peshawar,15,1961,0.268650169727133,2025-04-24 00:10:32,21512.66,2957.47,Store E
TTD336,34002,Electronics,Lhore,8,3190,0.1781997009038324,2025-09-21 23:36:28,20972.34,3719.88,Store B
TTD337,10449,Grocery,Peshawar,8,3129,0.2032918363658499,2024-02-14 05:53:08,19943.2,4626.06,Store E
TTD338,20465,Electronics,Karachi,2,3082,0.1364415845822207,2025-10-24 12:02:13,5322.97,1386.11,Store D
TTD339,35700,Electronics,Faisabad,15,3103,0.0336497563859182,2024-07-14 21:13:43,44978.77,4966.27,Store C
TTD340,42727,Clothing,Faisabad,9,1729,0.1038318651766618,2025-08-17 09:25:42,13945.27,2458.11,Store C
TTD341,21736,Clothing,Karachi,19,2102,0.0460737671023199,2024-01-15 02:33:20,38097.91,8511.91,Store D
TTD342,35442,Grocery,Lhore,9,1531,0.169549655004828,2024-03-23 13:46:48,11442.78,1876.86,Store B
TTD343,78625,Clothing,Karachi,14,3740,0.258558821491427,2024-08-30 09:25:20,38821.86,4658.71,Store D
TTD344,42760,Sports,Lhore,11,1218,0.1059677639457288,2025-02-06 12:24:29,11978.24,2168.23,Store B
TTD345,12640,Clothing,Peshawar,11,4724,0.0273173135280031,2025-07-22 20:26:41,50544.48,7286.17,Store E
TTD346,31345,Grocery,Islamabad,4,2096,0.1605331866122131,2024-10-25 13:08:57,7038.09,2030.43,Store A
TTD347,10652,Grocery,Faisabad,8,4628,0.263790038411246,2025-12-25 07:02:39,27257.44,4673.23,Store C
TTD348,42177,Sports,Karachi,16,2018,0.0869551011419026,2024-07-02 06:11:53,29480.39,4175.01,Store D
TTD349,61409,Book,Islamabad,6,4210,0.2314160927684361,2025-06-11 06:52:38,19414.43,2429.55,Store A
TTD350,93026,Book,Peshawar,7,3270,0.0068732510508761,2025-06-25 03:02:34,22732.67,5878.11,Store E
TTD351,43301,Electronics,Peshawar,9,4875,0.2309861527023763,2024-02-04 02:15:44,33740.48,6961.11,Store E
TTD352,52524,Sports,Islamabad,19,1741,0.1114317079262099,2024-05-11 22:00:41,29392.95,3867.84,Store A
TTD353,29887,Electronics,Faisabad,12,2681,0.2017120091351056,2024-04-18 10:05:14,25682.52,3653.86,Store C
TTD354,36112,Sports,Peshawar,7,3545,0.2544215060030881,2024-12-25 00:26:14,18501.53,2884.62,Store E
TTD355,44882,Grocery,Queeta,3,3874,0.1753785101541627,2024-12-14 11:11:25,9583.75,1586.12,Store F
TTD356,86862,Electronics,Lhore,8,985,0.1518687216545234,2024-01-03 19:07:50,6683.27,1073.71,Store B
TTD357,49043,Grocery,Lhore,6,4771,0.0267251257677338,2025-01-12 16:02:30,27860.97,3443.9,Store B
TTD358,26393,Book,Islamabad,16,3392,0.1252448387113684,2025-03-08 15:31:08,47474.71,13790.66,Store A
TTD359,23525,Grocery,Peshawar,13,664,0.0021853765226729,2024-09-11 01:44:13,8613.14,2565.12,Store E
TTD360,73477,Clothing,Faisabad,10,2807,0.0215435641529377,2024-05-07 07:55:13,27465.27,3927.03,Store C
TTD361,85228,Book,Faisabad,7,4569,0.1392531720719869,2025-11-26 17:57:18,27529.27,7286.98,Store C
TTD362,34739,Clothing,Islamabad,6,1353,0.229754564958175,2025-10-17 06:22:00,6252.85,785.59,Store A
TTD363,98641,Electronics,Lhore,14,1011,0.1891686436193438,2025-11-21 19:54:17,11476.51,2262.64,Store B
TTD364,87254,Book,Karachi,5,3079,0.0558664362183451,2024-10-21 11:49:18,14534.94,1848.42,Store D
TTD365,52365,Electronics,Faisabad,2,174,0.0877806409861202,2025-10-04 00:20:05,317.45,54.81,Store C
TTD366,93687,Sports,Peshawar,5,1901,0.2468717981797552,2025-03-27 16:59:14,7158.48,1798.0,Store E
TTD367,30037,Book,Queeta,11,4806,0.1253640672105911,2024-03-20 15:51:05,46238.5,5851.23,Store F
TTD368,57541,Grocery,Faisabad,15,3767,0.1832544594952069,2025-08-18 16:42:19,46150.21,10223.11,Store C
TTD369,57053,Clothing,Peshawar,12,1848,0.0298151698227961,2024-06-06 10:52:49,21514.82,5054.88,Store E
TTD370,23810,Book,Faisabad,14,3642,0.0498997977252093,2024-04-25 00:09:19,48443.71,11209.09,Store C
TTD371,11777,Sports,Queeta,16,201,0.0702273163744937,2025-07-21 09:26:48,2990.15,633.77,Store F
TTD372,87733,Clothing,Queeta,14,153,0.299226797055126,2024-07-13 17:20:10,1501.06,183.92,Store F
TTD373,14299,Book,Islamabad,7,79,0.2380510005673425,2024-01-26 21:00:31,421.36,92.41,Store A
TTD374,56666,Grocery,Islamabad,4,2754,0.1169652732014481,2025-11-16 08:39:53,9727.51,2530.55,Store A
TTD375,83258,Grocery,Karachi,11,234,0.1910133814667175,2025-09-10 18:56:06,2082.33,222.87,Store D
TTD376,51078,Sports,Islamabad,6,219,0.2194213809511372,2024-04-16 10:48:42,1025.68,266.5,Store A
TTD377,34862,Sports,Lhore,14,3679,0.1953898710515769,2025-10-22 19:41:55,41442.25,10747.57,Store B
TTD378,21710,Clothing,Karachi,12,3116,0.1909634125593362,2025-09-17 00:09:24,30251.5,4560.7,Store D
TTD379,50350,Book,Faisabad,16,4741,0.0876681374076936,2025-05-27 10:23:53,69205.85,16953.08,Store C
TTD380,86724,Electronics,Faisabad,1,2591,0.1224266809395499,2025-12-06 11:06:47,2273.79,653.96,Store C
TTD381,93945,Grocery,Queeta,1,1681,0.0555231224042513,2024-07-02 05:13:35,1587.67,239.37,Store F
TTD382,34038,Sports,Islamabad,5,4437,0.0634476116622746,2025-08-16 22:09:01,20777.41,4424.98,Store A
TTD383,28794,Clothing,Queeta,9,3926,0.2262783686875718,2024-09-14 07:47:25,27338.68,4663.82,Store F
TTD384,63295,Grocery,Peshawar,4,2919,0.0307198004560092,2025-12-14 03:23:20,11317.32,1167.48,Store E
TTD385,94814,Book,Karachi,2,3203,0.1997595302842786,2025-03-12 04:15:04,5126.34,1086.24,Store D
TTD386,54609,Grocery,Lhore,13,2873,0.1855035810121107,2024-01-13 21:50:17,30420.63,3248.49,Store B
TTD387,48922,Sports,Faisabad,7,3017,0.0128371108047987,2025-02-22 12:01:35,20847.89,3869.12,Store C
TTD388,84398,Grocery,Faisabad,9,185,0.1159387125190688,2024-03-21 16:25:21,1471.96,222.44,Store C
TTD389,83525,Electronics,Peshawar,9,2132,0.089662247870144,2024-07-19 16:52:00,17467.56,2249.64,Store E
TTD390,56789,Grocery,Lhore,12,2362,0.019357998403395,2025-07-23 21:16:26,27795.32,6197.17,Store B
TTD391,98171,Electronics,Lhore,12,4885,0.2346932381484731,2024-08-07 15:55:42,44862.28,10663.74,Store B
TTD392,11636,Clothing,Queeta,5,1185,0.0390105652196002,2024-04-25 06:54:31,5693.86,883.18,Store F
TTD393,67660,Grocery,Islamabad,9,3401,0.1471860446016625,2025-12-11 09:39:05,26103.78,5825.46,Store A
TTD394,71479,Grocery,Karachi,7,1444,0.051776392569007,2024-08-13 08:21:30,9584.64,2697.77,Store D
TTD395,20128,Grocery,Karachi,3,851,0.2947780297540768,2024-04-19 23:01:19,1800.43,286.08,Store D
TTD396,15084,Sports,Karachi,15,3171,0.0576681724467785,2025-04-28 15:38:02,44822.01,6842.22,Store D
TTD397,46509,Sports,Faisabad,15,4824,0.0518060303147538,2024-10-19 11:28:58,68611.32,19072.29,Store C
TTD398,29818,Sports,Queeta,9,4320,0.1288545216908424,2025-06-20 21:07:08,33870.14,6717.73,Store F
TTD399,43084,Grocery,Faisabad,2,233,0.265327370800879,2024-10-02 21:36:00,342.36,75.71,Store C
TTD400,14217,Book,Peshawar,19,3136,0.1483278524239033,2025-06-02 00:30:48,50746.03,14951.4,Store E
TTD401,68937,Book,Faisabad,19,1938,0.1742179099190092,2025-04-04 23:31:20,30406.95,7537.13,Store C
TTD402,64402,Electronics,Karachi,3,1061,0.0620487836108083,2024-10-15 08:16:04,2985.5,368.62,Store D
TTD403,18710,Electronics,Peshawar,8,4442,0.2583650803045533,2024-02-19 10:21:26,26354.74,7672.74,Store E
TTD404,19951,Sports,Islamabad,6,520,0.0489761495853604,2024-12-18 20:54:54,2967.19,807.43,Store A
TTD405,51198,Grocery,Queeta,14,4250,0.0201694115818801,2025-10-21 04:57:29,58299.92,8134.17,Store F
TTD406,50824,Book,Peshawar,6,4803,0.2373136359048974,2024-07-24 20:44:30,21979.1,3455.53,Store E
TTD407,92257,Grocery,Peshawar,13,4919,0.062046728264728,2025-07-13 21:30:05,59979.3,13412.89,Store E
TTD408,47149,Clothing,Lhore,1,4403,0.0683405323109232,2025-06-07 14:02:39,4102.1,792.7,Store B
TTD409,71600,Electronics,Lhore,14,597,0.2166972070446168,2024-04-05 22:12:51,6546.84,906.46,Store B
TTD410,66083,Clothing,Islamabad,16,3454,0.1817138730480785,2024-08-28 00:29:34,45221.76,7327.67,Store A
TTD411,65559,Book,Faisabad,1,272,0.0063164669664522,2024-08-27 22:34:49,270.28,28.26,Store C
TTD412,93988,Grocery,Peshawar,5,997,0.2547286781519925,2025-09-17 12:34:13,3715.18,986.61,Store E
TTD413,75511,Grocery,Islamabad,6,3325,0.101431058648814,2024-10-31 13:00:05,17926.45,3411.13,Store A
TTD414,38720,Sports,Queeta,10,570,0.0590819699024506,2025-04-22 23:32:56,5363.23,1558.2,Store F
TTD415,34729,Electronics,Karachi,17,1712,0.0332019093934862,2024-03-12 03:22:39,28137.69,5963.43,Store D
TTD416,59148,Clothing,Faisabad,6,4938,0.1472061476926874,2024-06-15 15:15:30,25266.58,6579.17,Store C
TTD417,80108,Clothing,Faisabad,5,2685,0.1994878960722723,2024-09-26 01:32:41,10746.87,1154.96,Store C
TTD418,32991,Grocery,Faisabad,2,3775,0.2951565093818632,2024-01-09 22:19:40,5321.57,949.57,Store C
TTD419,17203,Sports,Faisabad,8,2895,0.0921685249527467,2024-01-01 22:36:49,21025.38,5776.49,Store C
TTD420,36557,Book,Faisabad,18,3332,0.0854345193155406,2025-10-15 06:58:19,54851.98,11743.0,Store C
TTD421,30001,Sports,Karachi,5,3022,0.080562468750298,2025-04-25 07:30:27,13892.7,2471.64,Store D
TTD422,35966,Grocery,Karachi,8,4923,0.1921454619637005,2024-05-25 10:16:05,31816.54,5096.29,Store D
TTD423,67791,Sports,Faisabad,15,3922,0.036197842453022,2024-12-22 11:32:05,56700.48,11025.28,Store C
TTD424,23888,Electronics,Islamabad,19,4085,0.0117467319354601,2024-05-31 13:42:44,76703.28,18347.22,Store A
TTD425,93851,Clothing,Lhore,19,1824,0.1168523522300677,2025-12-23 01:49:02,30606.36,6297.56,Store B
TTD426,95474,Sports,Queeta,10,4434,0.2113926196130508,2024-04-16 13:03:48,34966.85,4941.41,Store F
TTD427,12055,Clothing,Faisabad,5,1856,0.0751417638850325,2025-01-31 20:14:29,8582.68,2072.33,Store C
TTD428,96331,Electronics,Faisabad,7,2382,0.0634498576851207,2024-05-19 13:50:22,15616.04,3304.98,Store C
TTD429,52558,Book,Karachi,9,1129,0.1314251777099701,2025-05-24 04:47:10,8825.59,2458.93,Store D
TTD430,31258,Grocery,Faisabad,1,3945,0.0133048597261734,2025-08-24 03:25:42,3892.51,413.56,Store C
TTD431,70119,Grocery,Faisabad,2,1607,0.0915099927220285,2024-01-10 20:11:40,2919.89,731.07,Store C
TTD432,13738,Sports,Karachi,16,1310,0.0300902878439589,2025-01-13 21:14:12,20329.31,3473.37,Store D
TTD433,69440,Electronics,Lhore,13,1963,0.0355077737832177,2025-04-29 11:07:56,24612.88,6209.15,Store B
TTD434,33165,Book,Faisabad,6,2571,0.1209297372332695,2025-08-23 04:12:06,13560.54,1897.37,Store C
TTD435,58685,Clothing,Peshawar,9,2852,0.2701521811910911,2025-04-18 21:11:33,18733.73,4963.2,Store E
TTD436,67066,Sports,Queeta,2,1229,0.2092068337617043,2025-01-21 03:49:44,1943.77,389.9,Store F
TTD437,93995,Clothing,Faisabad,7,4682,0.1391671310741574,2025-08-24 04:17:03,28212.94,4497.34,Store C
TTD438,44412,Book,Islamabad,13,3626,0.2210137195478427,2025-11-03 22:21:31,36719.86,4276.9,Store A
TTD439,86257,Electronics,Peshawar,17,1127,0.1584034492130953,2024-04-06 06:17:17,16124.15,4409.96,Store E
TTD440,35625,Sports,Karachi,18,1814,0.0218991608056339,2024-08-09 09:17:35,31936.95,8945.5,Store D
TTD441,52208,Electronics,Queeta,3,3866,0.2904383276969282,2024-03-15 03:54:38,8229.5,2307.83,Store F
TTD442,95429,Book,Islamabad,17,88,0.2370427633473293,2024-04-20 19:57:46,1141.38,330.46,Store A
TTD443,85424,Electronics,Lhore,13,79,0.1489170364232012,2024-01-24 01:42:46,874.06,97.86,Store B
TTD444,53205,Clothing,Islamabad,3,391,0.047347568070754,2025-06-23 21:45:01,1117.46,241.49,Store A
TTD445,58697,Sports,Queeta,14,3097,0.0231687399964338,2025-06-01 13:13:31,42353.45,11934.3,Store F
TTD446,70343,Clothing,Peshawar,8,4605,0.208250514224315,2024-07-02 17:55:03,29168.05,6795.11,Store E
TTD447,46078,Sports,Lhore,9,877,0.0627203434606994,2025-05-31 13:40:44,7397.95,883.79,Store B
TTD448,44038,Sports,Karachi,2,671,0.0253605019495091,2024-07-08 08:25:12,1307.97,173.09,Store D
TTD449,75126,Sports,Faisabad,2,2593,0.2727643804746887,2024-05-17 23:26:13,3771.44,481.77,Store C
TTD450,74663,Clothing,Faisabad,5,4623,0.1037091256614764,2025-02-04 18:14:10,20717.76,3591.71,Store C
TTD451,67762,Clothing,Karachi,2,4288,0.2104001731189801,2025-08-07 03:15:51,6771.61,1599.53,Store D
TTD452,21358,Book,Lhore,19,2694,0.105537930684943,2025-03-03 10:23:36,45783.94,4664.69,Store B
TTD453,96332,Grocery,Lhore,10,4324,0.1742034636691188,2024-04-17 23:20:17,35707.44,4371.96,Store B
TTD454,81408,Grocery,Queeta,8,4520,0.0194911199776683,2025-06-22 16:57:13,35455.2,9329.41,Store F
TTD455,51494,Electronics,Faisabad,10,2599,0.1081396660273367,2025-08-05 17:12:58,23179.45,6016.26,Store C
TTD456,85857,Grocery,Islamabad,16,2314,0.082311982769004,2024-08-11 07:34:07,33976.48,7277.87,Store A
TTD457,45344,Grocery,Karachi,19,1137,0.219674547919379,2024-02-23 06:56:10,16857.37,3988.92,Store D
TTD458,82956,Book,Islamabad,12,1042,0.233402281385894,2025-06-13 13:14:36,9585.54,1572.11,Store A
TTD459,50176,Sports,Faisabad,4,819,0.1959711337720776,2024-07-15 05:57:33,2634.0,785.57,Store C
TTD460,22319,Grocery,Queeta,5,2649,0.0379577114188939,2025-12-30 12:25:14,12742.25,1785.04,Store F
TTD461,59477,Book,Islamabad,5,3507,0.1151609110927555,2024-04-18 23:54:31,15515.65,3368.85,Store A
TTD462,11457,Book,Lhore,7,3477,0.1382113890957261,2025-10-24 03:08:09,20975.07,4185.92,Store B
TTD463,46937,Sports,Peshawar,6,3288,0.2900434652480061,2024-10-22 15:54:02,14006.02,1913.93,Store E
TTD464,17484,Book,Islamabad,6,4999,0.0532126303253318,2024-02-26 06:49:52,28397.94,8082.14,Store A
TTD465,73619,Clothing,Islamabad,13,4515,0.2838287983735322,2025-08-19 20:44:16,42035.67,8549.75,Store A
TTD466,93049,Clothing,Queeta,14,2064,0.0307911118648808,2025-11-27 07:11:52,28006.26,6765.6,Store F
TTD467,71391,Electronics,Faisabad,15,2031,0.2145658398270311,2024-10-19 06:27:26,23928.25,2784.39,Store C
TTD468,13183,Clothing,Queeta,4,4738,0.157122700580432,2024-01-27 04:35:50,15974.21,3518.23,Store F
TTD469,37167,Sports,Karachi,15,4604,0.0170480651276113,2025-11-04 01:45:52,67882.66,7376.85,Store D
TTD470,19774,Grocery,Peshawar,19,1793,0.1793010983649287,2025-11-10 18:43:38,27958.75,3886.52,Store E
TTD471,92421,Book,Lhore,1,487,0.1235500551068004,2024-05-26 19:35:04,426.83,64.02,Store B
TTD472,48813,Book,Queeta,12,1635,0.2048075565988752,2025-04-11 05:16:37,15601.68,2231.25,Store F
TTD473,67187,Sports,Karachi,10,1197,0.1790739560101629,2024-01-31 09:10:30,9826.48,2696.91,Store D
TTD474,58246,Sports,Islamabad,15,3154,0.1403384339124115,2025-10-06 15:40:04,40670.59,11077.29,Store A
TTD475,32841,Clothing,Faisabad,9,3261,0.1899209160317863,2024-08-24 01:13:01,23775.01,4724.69,Store C
TTD476,11939,Electronics,Queeta,2,354,0.2511534581628821,2025-09-09 17:04:41,530.18,144.1,Store F
